discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name
Surfing,tokyo-2020,Women,Women,GOLD,Athlete,,Carissa MOORE,United States of America
Surfing,tokyo-2020,Men,Men,SILVER,Athlete,,Kanoa Igarashi,Japan
Surfing,tokyo-2020,Men,Men,GOLD,Athlete,,Italo Ferreira,Brazil
Surfing,tokyo-2020,Men,Men,BRONZE,Athlete,,Owen Wright,Australia
Table Tennis,tokyo-2020,Women's Team,Women,GOLD,GameTeam,China,,People's Republic of China
Table Tennis,tokyo-2020,Women's Team,Women,SILVER,GameTeam,Japan,,Japan
Table Tennis,tokyo-2020,Women's Team,Women,BRONZE,GameTeam,"Hong Kong, China",,"Hong Kong, China"
Table Tennis,tokyo-2020,Men's Singles,Men,GOLD,Athlete,,Long MA,People's Republic of China
Table Tennis,tokyo-2020,Men's Singles,Men,SILVER,Athlete,,Zhendong FAN,People's Republic of China
Table Tennis,tokyo-2020,Men's Singles,Men,BRONZE,Athlete,,Dimitrij OVTCHAROV,Germany
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,MIZUTANI Jun / ITO Mima,Jun MIZUTANI,Japan
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,MIZUTANI Jun / ITO Mima,Mima ITO,Japan
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,XU Xin / LIU Shiwen,Xin XU,People's Republic of China
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,XU Xin / LIU Shiwen,Shiwen LIU,People's Republic of China
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,LIN Yun Ju / CHENG I Ching,Yun Ju LIN,Chinese Taipei
Table Tennis,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,LIN Yun Ju / CHENG I Ching,I-Ching CHENG,Chinese Taipei
Table Tennis,tokyo-2020,Women's Singles,Women,BRONZE,Athlete,,Mima ITO,Japan
Table Tennis,tokyo-2020,Women's Singles,Women,SILVER,Athlete,,Yingsha SUN,People's Republic of China
Table Tennis,tokyo-2020,Women's Singles,Women,GOLD,Athlete,,Meng CHEN,People's Republic of China
Table Tennis,tokyo-2020,Men's Team,Men,GOLD,GameTeam,China,,People's Republic of China
Table Tennis,tokyo-2020,Men's Team,Men,SILVER,GameTeam,Germany,,Germany
Table Tennis,tokyo-2020,Men's Team,Men,BRONZE,GameTeam,Japan,,Japan
Canoe Slalom,tokyo-2020,Men's Kayak,Men,SILVER,Athlete,,Jakub GRIGAR,Slovakia
Canoe Slalom,tokyo-2020,Men's Kayak,Men,BRONZE,Athlete,,Hannes AIGNER,Germany
Canoe Slalom,tokyo-2020,Men's Kayak,Men,GOLD,Athlete,,Jiri PRSKAVEC,Czech Republic
Canoe Slalom,tokyo-2020,Women's Canoe,Women,GOLD,Athlete,,Jessica FOX,Australia
Canoe Slalom,tokyo-2020,Women's Canoe,Women,BRONZE,Athlete,,Andrea HERZOG,Germany
Canoe Slalom,tokyo-2020,Women's Canoe,Women,SILVER,Athlete,,Mallory FRANKLIN,Great Britain
Canoe Slalom,tokyo-2020,Women's Kayak,Women,BRONZE,Athlete,,Jessica FOX,Australia
Canoe Slalom,tokyo-2020,Women's Kayak,Women,SILVER,Athlete,,Maialen CHOURRAUT,Spain
Canoe Slalom,tokyo-2020,Women's Kayak,Women,GOLD,Athlete,,Ricarda FUNK,Germany
Canoe Slalom,tokyo-2020,Men's Canoe,Men,GOLD,Athlete,,Benjamin SAVSEK,Slovenia
Canoe Slalom,tokyo-2020,Men's Canoe,Men,BRONZE,Athlete,,Sideris TASIADIS,Germany
Canoe Slalom,tokyo-2020,Men's Canoe,Men,SILVER,Athlete,,Lukas ROHAN,Czech Republic
Marathon Swimming,tokyo-2020,Women's 10km,Women,GOLD,Athlete,,Ana Marcela CUNHA,Brazil
Marathon Swimming,tokyo-2020,Women's 10km,Women,SILVER,Athlete,,Sharon VAN ROUWENDAAL,Netherlands
Marathon Swimming,tokyo-2020,Women's 10km,Women,BRONZE,Athlete,,Kareena LEE,Australia
Marathon Swimming,tokyo-2020,Men's 10km,Men,BRONZE,Athlete,,Gregorio PALTRINIERI,Italy
Marathon Swimming,tokyo-2020,Men's 10km,Men,SILVER,Athlete,,Kristof RASOVSZKY,Hungary
Marathon Swimming,tokyo-2020,Men's 10km,Men,GOLD,Athlete,,Florian WELLBROCK,Germany
Trampoline Gymnastics,tokyo-2020,Men,Men,SILVER,Athlete,,Dong DONG,People's Republic of China
Trampoline Gymnastics,tokyo-2020,Men,Men,BRONZE,Athlete,,Dylan SCHMIDT,New Zealand
Trampoline Gymnastics,tokyo-2020,Women,Women,GOLD,Athlete,,Xueying ZHU,People's Republic of China
Trampoline Gymnastics,tokyo-2020,Women,Women,SILVER,Athlete,,Lingling LIU,People's Republic of China
Trampoline Gymnastics,tokyo-2020,Women,Women,BRONZE,Athlete,,Bryony PAGE,Great Britain
Volleyball,tokyo-2020,Men,Men,GOLD,GameTeam,France,,France
Volleyball,tokyo-2020,Men,Men,SILVER,GameTeam,ROC,,ROC
Volleyball,tokyo-2020,Men,Men,BRONZE,GameTeam,Argentina,,Argentina
Volleyball,tokyo-2020,Women,Women,GOLD,GameTeam,United States,,United States of America
Volleyball,tokyo-2020,Women,Women,SILVER,GameTeam,Brazil,,Brazil
Volleyball,tokyo-2020,Women,Women,BRONZE,GameTeam,Serbia,,Serbia
Basketball,tokyo-2020,Men,Men,GOLD,GameTeam,United States,,United States of America
Basketball,tokyo-2020,Men,Men,SILVER,GameTeam,France,,France
Basketball,tokyo-2020,Men,Men,BRONZE,GameTeam,Australia,,Australia
Basketball,tokyo-2020,Women,Women,GOLD,GameTeam,United States,,United States of America
Basketball,tokyo-2020,Women,Women,SILVER,GameTeam,Japan,,Japan
Basketball,tokyo-2020,Women,Women,BRONZE,GameTeam,France,,France
Taekwondo,tokyo-2020,Men -68kg,Men,BRONZE,Athlete,,Shuai ZHAO,People's Republic of China
Taekwondo,tokyo-2020,Men -68kg,Men,BRONZE,Athlete,,Hakan RECBER,Turkey
Taekwondo,tokyo-2020,Men -68kg,Men,GOLD,Athlete,,Ulugbek RASHITOV,Uzbekistan
Taekwondo,tokyo-2020,Men -68kg,Men,SILVER,Athlete,,Bradly SINDEN,Great Britain
Taekwondo,tokyo-2020,Men -80kg,Men,SILVER,Athlete,,Saleh ELSHARABATY,Jordan
Taekwondo,tokyo-2020,Men -80kg,Men,GOLD,Athlete,,Maksim KHRAMTCOV,ROC
Taekwondo,tokyo-2020,Men -80kg,Men,BRONZE,Athlete,,Seif EISSA,Egypt
Taekwondo,tokyo-2020,Men -80kg,Men,BRONZE,Athlete,,Toni KANAET,Croatia
Taekwondo,tokyo-2020,Men +80kg,Men,BRONZE,Athlete,,Kyo Don IN,Republic of Korea
Taekwondo,tokyo-2020,Men +80kg,Men,SILVER,Athlete,,Dejan GEORGIEVSKI,North Macedonia
Taekwondo,tokyo-2020,Men +80kg,Men,GOLD,Athlete,,Vladislav LARIN,ROC
Taekwondo,tokyo-2020,Men +80kg,Men,BRONZE,Athlete,,Rafael CASTILLO,Cuba
Taekwondo,tokyo-2020,Women +67kg,Women,GOLD,Athlete,,Milica MANDIC,Serbia
Taekwondo,tokyo-2020,Women +67kg,Women,BRONZE,Athlete,,Althea LAURIN,France
Taekwondo,tokyo-2020,Women +67kg,Women,BRONZE,Athlete,,Bianca WALKDEN,Great Britain
Taekwondo,tokyo-2020,Women +67kg,Women,SILVER,Athlete,,Dabin LEE,Republic of Korea
Taekwondo,tokyo-2020,Women -67kg,Women,SILVER,Athlete,,Lauren WILLIAMS,Great Britain
Taekwondo,tokyo-2020,Women -67kg,Women,BRONZE,Athlete,,Ruth Marie Christelle GBAGBI,Côte d'Ivoire
Taekwondo,tokyo-2020,Women -67kg,Women,GOLD,Athlete,,Matea JELIC,Croatia
Taekwondo,tokyo-2020,Women -67kg,Women,BRONZE,Athlete,,Hedaya WAHBA,Egypt
Taekwondo,tokyo-2020,Women -57kg,Women,BRONZE,Athlete,,Chia-Ling LO,Chinese Taipei
Taekwondo,tokyo-2020,Women -57kg,Women,BRONZE,Athlete,,Hatice Kubra ILGUN,Turkey
Taekwondo,tokyo-2020,Women -57kg,Women,GOLD,Athlete,,Anastasija ZOLOTIC,United States of America
Taekwondo,tokyo-2020,Women -57kg,Women,SILVER,Athlete,,Tatiana KUDASHOVA,ROC
Taekwondo,tokyo-2020,Men -58kg,Men,SILVER,Athlete,,Mohamed Khalil JENDOUBI,Tunisia
Taekwondo,tokyo-2020,Men -58kg,Men,GOLD,Athlete,,Vito DELL'AQUILA,Italy
Taekwondo,tokyo-2020,Men -58kg,Men,BRONZE,Athlete,,Jun JANG,Republic of Korea
Taekwondo,tokyo-2020,Men -58kg,Men,BRONZE,Athlete,,Mikhail ARTAMONOV,ROC
Taekwondo,tokyo-2020,Women -49kg,Women,SILVER,Athlete,,Adriana CEREZO IGLESIAS,Spain
Taekwondo,tokyo-2020,Women -49kg,Women,BRONZE,Athlete,,Abishag SEMBERG,Israel
Taekwondo,tokyo-2020,Women -49kg,Women,BRONZE,Athlete,,Tijana BOGDANOVIC,Serbia
Taekwondo,tokyo-2020,Women -49kg,Women,GOLD,Athlete,,Panipak WONGPATTANAKIT,Thailand
Cycling Track,tokyo-2020,Women's Team Sprint,Women,GOLD,GameTeam,China,,People's Republic of China
Cycling Track,tokyo-2020,Women's Team Sprint,Women,SILVER,GameTeam,Germany,,Germany
Cycling Track,tokyo-2020,Women's Team Sprint,Women,BRONZE,GameTeam,ROC,,ROC
Cycling Track,tokyo-2020,Men's Madison,Men,GOLD,GameTeam,Denmark,,Denmark
Cycling Track,tokyo-2020,Men's Madison,Men,SILVER,GameTeam,Great Britain,,Great Britain
Cycling Track,tokyo-2020,Men's Madison,Men,BRONZE,GameTeam,France,,France
Cycling Track,tokyo-2020,Men's Sprint,Men,GOLD,Athlete,,Harrie LAVREYSEN,Netherlands
Cycling Track,tokyo-2020,Men's Sprint,Men,BRONZE,Athlete,,Jack CARLIN,Great Britain
Cycling Track,tokyo-2020,Men's Sprint,Men,SILVER,Athlete,,Jeffrey HOOGLAND,Netherlands
Cycling Track,tokyo-2020,Men's Keirin,Men,GOLD,Athlete,,Jason KENNY,Great Britain
Cycling Track,tokyo-2020,Men's Keirin,Men,SILVER,Athlete,,Azizulhasni AWANG,Malaysia
Cycling Track,tokyo-2020,Men's Keirin,Men,BRONZE,Athlete,,Harrie LAVREYSEN,Netherlands
Cycling Track,tokyo-2020,Men's Team Pursuit,Men,GOLD,GameTeam,Italy,,Italy
Cycling Track,tokyo-2020,Men's Team Pursuit,Men,SILVER,GameTeam,Denmark,,Denmark
Cycling Track,tokyo-2020,Men's Team Pursuit,Men,BRONZE,GameTeam,Australia,,Australia
Cycling Track,tokyo-2020,Women's Keirin,Women,BRONZE,Athlete,,Lauriane GENEST,Canada
Cycling Track,tokyo-2020,Women's Keirin,Women,GOLD,Athlete,,Shanne BRASPENNINCX,Netherlands
Cycling Track,tokyo-2020,Women's Keirin,Women,SILVER,Athlete,,Ellesse ANDREWS,New Zealand
Cycling Track,tokyo-2020,Women's Sprint,Women,GOLD,Athlete,,Kelsey MITCHELL,Canada
Cycling Track,tokyo-2020,Women's Sprint,Women,BRONZE,Athlete,,Wai Sze LEE,"Hong Kong, China"
Cycling Track,tokyo-2020,Women's Sprint,Women,SILVER,Athlete,,Olena STARIKOVA,Ukraine
Cycling Track,tokyo-2020,Women's Team Pursuit,Women,GOLD,GameTeam,Germany,,Germany
Cycling Track,tokyo-2020,Women's Team Pursuit,Women,SILVER,GameTeam,Great Britain,,Great Britain
Cycling Track,tokyo-2020,Women's Team Pursuit,Women,BRONZE,GameTeam,United States,,United States of America
Cycling Track,tokyo-2020,Women's Madison,Women,GOLD,GameTeam,Great Britain,,Great Britain
Cycling Track,tokyo-2020,Women's Madison,Women,SILVER,GameTeam,Denmark,Amalie DIDERIKSEN,Denmark
Cycling Track,tokyo-2020,Women's Madison,Women,SILVER,GameTeam,Denmark,Julie LETH,Denmark
Cycling Track,tokyo-2020,Women's Madison,Women,BRONZE,GameTeam,ROC,,ROC
Cycling Track,tokyo-2020,Men's Team Sprint,Men,GOLD,GameTeam,Netherlands,,Netherlands
Cycling Track,tokyo-2020,Men's Team Sprint,Men,SILVER,GameTeam,Great Britain,,Great Britain
Cycling Track,tokyo-2020,Men's Team Sprint,Men,BRONZE,GameTeam,France,,France
Cycling Track,tokyo-2020,Men's Omnium,Men,BRONZE,Athlete,,Elia VIVIANI,Italy
Cycling Track,tokyo-2020,Men's Omnium,Men,SILVER,Athlete,,Campbell STEWART,New Zealand
Cycling Track,tokyo-2020,Men's Omnium,Men,GOLD,Athlete,,Matthew WALLS,Great Britain
Cycling Track,tokyo-2020,Women's Omnium,Women,BRONZE,Athlete,,Kirsten WILD,Netherlands
Cycling Track,tokyo-2020,Women's Omnium,Women,GOLD,Athlete,,Jennifer VALENTE,United States of America
Cycling Track,tokyo-2020,Women's Omnium,Women,SILVER,Athlete,,Yumi KAJIHARA,Japan
Fencing,tokyo-2020,Women's Épée Team,Women,GOLD,GameTeam,Estonia,,Estonia
Fencing,tokyo-2020,Women's Épée Team,Women,SILVER,GameTeam,Republic of Korea,,Republic of Korea
Fencing,tokyo-2020,Women's Épée Team,Women,BRONZE,GameTeam,Italy,,Italy
Fencing,tokyo-2020,Men's Foil Team,Men,GOLD,GameTeam,France,,France
Fencing,tokyo-2020,Men's Foil Team,Men,SILVER,GameTeam,ROC,,ROC
Fencing,tokyo-2020,Men's Foil Team,Men,BRONZE,GameTeam,United States,,United States of America
Fencing,tokyo-2020,Women's Foil Individual,Women,GOLD,Athlete,,Lee KIEFER,United States of America
Fencing,tokyo-2020,Women's Foil Individual,Women,BRONZE,Athlete,,Larisa KOROBEYNIKOVA,ROC
Fencing,tokyo-2020,Women's Foil Individual,Women,SILVER,Athlete,,Inna DERIGLAZOVA,ROC
Fencing,tokyo-2020,Men's Épée Team,Men,GOLD,GameTeam,Japan,,Japan
Fencing,tokyo-2020,Men's Épée Team,Men,SILVER,GameTeam,ROC,,ROC
Fencing,tokyo-2020,Men's Épée Team,Men,BRONZE,GameTeam,Republic of Korea,,Republic of Korea
Fencing,tokyo-2020,Women's Épée Individual,Women,GOLD,Athlete,,Yiwen SUN,People's Republic of China
Fencing,tokyo-2020,Women's Épée Individual,Women,SILVER,Athlete,,Ana Maria POPESCU,Romania
Fencing,tokyo-2020,Women's Épée Individual,Women,BRONZE,Athlete,,Katrina LEHIS,Estonia
Fencing,tokyo-2020,Men's Foil Individual,Men,SILVER,Athlete,,Daniele GAROZZO,Italy
Fencing,tokyo-2020,Men's Foil Individual,Men,GOLD,Athlete,,Ka Long CHEUNG,"Hong Kong, China"
Fencing,tokyo-2020,Men's Foil Individual,Men,BRONZE,Athlete,,Alexander CHOUPENITCH,Czech Republic
Fencing,tokyo-2020,Women's Foil Team,Women,GOLD,GameTeam,ROC,,ROC
Fencing,tokyo-2020,Women's Foil Team,Women,SILVER,GameTeam,France,,France
Fencing,tokyo-2020,Women's Foil Team,Women,BRONZE,GameTeam,Italy,,Italy
Fencing,tokyo-2020,Women's Sabre Team,Women,GOLD,GameTeam,ROC,,ROC
Fencing,tokyo-2020,Women's Sabre Team,Women,SILVER,GameTeam,France,,France
Fencing,tokyo-2020,Women's Sabre Team,Women,BRONZE,GameTeam,Republic of Korea,,Republic of Korea
Fencing,tokyo-2020,Men's Sabre Individual,Men,GOLD,Athlete,,Aron SZILAGYI,Hungary
Fencing,tokyo-2020,Men's Sabre Individual,Men,SILVER,Athlete,,Luigi SAMELE,Italy
Fencing,tokyo-2020,Men's Sabre Individual,Men,BRONZE,Athlete,,Junghwan KIM,Republic of Korea
Fencing,tokyo-2020,Men's Sabre Team,Men,GOLD,GameTeam,Republic of Korea,,Republic of Korea
Fencing,tokyo-2020,Men's Sabre Team,Men,SILVER,GameTeam,Italy,,Italy
Fencing,tokyo-2020,Men's Sabre Team,Men,BRONZE,GameTeam,Hungary,,Hungary
Fencing,tokyo-2020,Men's Épée Individual,Men,GOLD,Athlete,,Romain CANNONE,France
Fencing,tokyo-2020,Men's Épée Individual,Men,SILVER,Athlete,,Gergely SIKLOSI,Hungary
Fencing,tokyo-2020,Men's Épée Individual,Men,BRONZE,Athlete,,Igor REIZLIN,Ukraine
Fencing,tokyo-2020,Women's Sabre Individual,Women,SILVER,Athlete,,Sofiya VELIKAYA,ROC
Fencing,tokyo-2020,Women's Sabre Individual,Women,GOLD,Athlete,,Sofia POZDNIAKOVA,ROC
Fencing,tokyo-2020,Women's Sabre Individual,Women,BRONZE,Athlete,,Manon BRUNET,France
Badminton,tokyo-2020,Men's Doubles,Men,GOLD,GameTeam,LEE Yang/WANG Chi-Lin,Yang LEE,Chinese Taipei
Badminton,tokyo-2020,Men's Doubles,Men,GOLD,GameTeam,LEE Yang/WANG Chi-Lin,Chi-Lin WANG,Chinese Taipei
Badminton,tokyo-2020,Men's Doubles,Men,SILVER,GameTeam,LI Jun Hui/LIU Yu Chen,Jun Hui LI,People's Republic of China
Badminton,tokyo-2020,Men's Doubles,Men,SILVER,GameTeam,LI Jun Hui/LIU Yu Chen,Yu Chen LIU,People's Republic of China
Badminton,tokyo-2020,Men's Doubles,Men,BRONZE,GameTeam,CHIA Aaron/SOH Wooi Yik,Aaron CHIA,Malaysia
Badminton,tokyo-2020,Men's Doubles,Men,BRONZE,GameTeam,CHIA Aaron/SOH Wooi Yik,Wooi Yik SOH,Malaysia
Badminton,tokyo-2020,Women's Doubles,Women,GOLD,GameTeam,POLII Greysia/RAHAYU Apriyani,Greysia POLII,Indonesia
Badminton,tokyo-2020,Women's Doubles,Women,GOLD,GameTeam,POLII Greysia/RAHAYU Apriyani,Apriyani RAHAYU,Indonesia
Badminton,tokyo-2020,Women's Doubles,Women,SILVER,GameTeam,CHEN Qing Chen/JIA Yi Fan,Qing Chen CHEN,People's Republic of China
Badminton,tokyo-2020,Women's Doubles,Women,SILVER,GameTeam,CHEN Qing Chen/JIA Yi Fan,Yi Fan JIA,People's Republic of China
Badminton,tokyo-2020,Women's Doubles,Women,BRONZE,GameTeam,KIM Soyeong/KONG Heeyong,Soyeong KIM,Republic of Korea
Badminton,tokyo-2020,Women's Doubles,Women,BRONZE,GameTeam,KIM Soyeong/KONG Heeyong,Heeyong KONG,Republic of Korea
Badminton,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,WANG Yi Lyu/HUANG Dong Ping,Yi Lyu WANG,People's Republic of China
Badminton,tokyo-2020,Mixed Doubles,Mixed,GOLD,GameTeam,WANG Yi Lyu/HUANG Dong Ping,Dong Ping HUANG,People's Republic of China
Badminton,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,ZHENG Si Wei/HUANG Ya Qiong,Si Wei ZHENG,People's Republic of China
Badminton,tokyo-2020,Mixed Doubles,Mixed,SILVER,GameTeam,ZHENG Si Wei/HUANG Ya Qiong,Ya Qiong HUANG,People's Republic of China
Badminton,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,WATANABE Yuta/HIGASHINO Arisa,Yuta WATANABE,Japan
Badminton,tokyo-2020,Mixed Doubles,Mixed,BRONZE,GameTeam,WATANABE Yuta/HIGASHINO Arisa,Arisa HIGASHINO,Japan
Badminton,tokyo-2020,Men's Singles,Men,BRONZE,Athlete,,Anthony Sinisuka GINTING,Indonesia
Badminton,tokyo-2020,Men's Singles,Men,SILVER,Athlete,,Long CHEN,People's Republic of China
Badminton,tokyo-2020,Men's Singles,Men,GOLD,Athlete,,Viktor AXELSEN,Denmark
Badminton,tokyo-2020,Women's Singles,Women,SILVER,Athlete,,Tzu Ying TAI,Chinese Taipei
Badminton,tokyo-2020,Women's Singles,Women,BRONZE,Athlete,,Pusarla Venkata SINDHU,India
Badminton,tokyo-2020,Women's Singles,Women,GOLD,Athlete,,Yu Fei CHEN,People's Republic of China
Water Polo,tokyo-2020,Men,Men,GOLD,GameTeam,Serbia,,Serbia
Water Polo,tokyo-2020,Men,Men,SILVER,GameTeam,Greece,,Greece
Water Polo,tokyo-2020,Men,Men,BRONZE,GameTeam,Hungary,,Hungary
Water Polo,tokyo-2020,Women,Women,GOLD,GameTeam,United States,,United States of America
Water Polo,tokyo-2020,Women,Women,SILVER,GameTeam,Spain,,Spain
Water Polo,tokyo-2020,Women,Women,BRONZE,GameTeam,Hungary,,Hungary
Sport Climbing,tokyo-2020,Men's Combined,Men,SILVER,Athlete,,Nathaniel COLEMAN,United States of America
Sport Climbing,tokyo-2020,Men's Combined,Men,GOLD,Athlete,,Alberto GINES LOPEZ,Spain
Sport Climbing,tokyo-2020,Men's Combined,Men,BRONZE,Athlete,,Jakob SCHUBERT,Austria
Sport Climbing,tokyo-2020,Women's Combined,Women,BRONZE,Athlete,,Akiyo NOGUCHI,Japan
Sport Climbing,tokyo-2020,Women's Combined,Women,SILVER,Athlete,,Miho NONAKA,Japan
Sport Climbing,tokyo-2020,Women's Combined,Women,GOLD,Athlete,,Janja GARNBERT,Slovenia
Wrestling,tokyo-2020,Men's Freestyle 57kg,Men,SILVER,Athlete,,Ravi Kumar Dahiya,India
Wrestling,tokyo-2020,Men's Freestyle 57kg,Men,GOLD,Athlete,,Zavur UGUEV,ROC
Wrestling,tokyo-2020,Men's Freestyle 57kg,Men,BRONZE,Athlete,,Thomas Patrick GILMAN,United States of America
Wrestling,tokyo-2020,Men's Freestyle 57kg,Men,BRONZE,Athlete,,Nurislam SANAYEV,Kazakhstan
Wrestling,tokyo-2020,Women's Freestyle 53kg,Women,SILVER,Athlete,,Qianyu PANG,People's Republic of China
Wrestling,tokyo-2020,Women's Freestyle 53kg,Women,GOLD,Athlete,,Mayu MUKAIDA,Japan
Wrestling,tokyo-2020,Women's Freestyle 53kg,Women,BRONZE,Athlete,,Vanesa KALADZINSKAYA,Belarus
Wrestling,tokyo-2020,Women's Freestyle 53kg,Women,BRONZE,Athlete,,Bolortuya BAT OCHIR,Mongolia
Wrestling,tokyo-2020,Men's Greco-Roman 97kg,Men,SILVER,Athlete,,Artur ALEKSANYAN,Armenia
Wrestling,tokyo-2020,Men's Greco-Roman 97kg,Men,GOLD,Athlete,,Musa EVLOEV,ROC
Wrestling,tokyo-2020,Men's Greco-Roman 97kg,Men,BRONZE,Athlete,,Mohammadhadi SARAVI,Islamic Republic of Iran
Wrestling,tokyo-2020,Men's Greco-Roman 97kg,Men,BRONZE,Athlete,,Tadeusz MICHALIK,Poland
Wrestling,tokyo-2020,Men's Freestyle 74kg,Men,GOLD,Athlete,,Zaurbek SIDAKOV,ROC
Wrestling,tokyo-2020,Men's Freestyle 74kg,Men,SILVER,Athlete,,Mahamedkhabib KADZIMAHAMEDAU,Belarus
Wrestling,tokyo-2020,Men's Freestyle 74kg,Men,BRONZE,Athlete,,Kyle Douglas DAKE,United States of America
Wrestling,tokyo-2020,Men's Freestyle 74kg,Men,BRONZE,Athlete,,Bekzod ABDURAKHMONOV,Uzbekistan
Wrestling,tokyo-2020,Men's Freestyle 65kg,Men,BRONZE,Athlete,,Bajrang BAJRANG,India
Wrestling,tokyo-2020,Men's Freestyle 65kg,Men,BRONZE,Athlete,,Gadzhimurad RASHIDOV,ROC
Wrestling,tokyo-2020,Men's Freestyle 65kg,Men,GOLD,Athlete,,Takuto OTOGURO,Japan
Wrestling,tokyo-2020,Men's Freestyle 65kg,Men,SILVER,Athlete,,Haji ALIYEV,Azerbaijan
Wrestling,tokyo-2020,Men's Freestyle 86kg,Men,SILVER,Athlete,,Hassan Aliazam YAZDANICHARATI,Islamic Republic of Iran
Wrestling,tokyo-2020,Men's Freestyle 86kg,Men,BRONZE,Athlete,,Myles Nazem AMINE,San Marino
Wrestling,tokyo-2020,Men's Freestyle 86kg,Men,BRONZE,Athlete,,Artur NAIFONOV,ROC
Wrestling,tokyo-2020,Men's Freestyle 86kg,Men,GOLD,Athlete,,David Morris TAYLOR III,United States of America
Wrestling,tokyo-2020,Men's Greco-Roman 77kg,Men,SILVER,Athlete,,Akzhol MAKHMUDOV,Kyrgyzstan
Wrestling,tokyo-2020,Men's Greco-Roman 77kg,Men,GOLD,Athlete,,Tamas LORINCZ,Hungary
Wrestling,tokyo-2020,Men's Greco-Roman 77kg,Men,BRONZE,Athlete,,Shohei YABIKU,Japan
Wrestling,tokyo-2020,Men's Greco-Roman 77kg,Men,BRONZE,Athlete,,Rafig HUSEYNOV,Azerbaijan
Wrestling,tokyo-2020,Women's Freestyle 68kg,Women,BRONZE,Athlete,,Meerim ZHUMANAZAROVA,Kyrgyzstan
Wrestling,tokyo-2020,Women's Freestyle 68kg,Women,SILVER,Athlete,,Blessing OBORUDUDU,Nigeria
Wrestling,tokyo-2020,Women's Freestyle 68kg,Women,GOLD,Athlete,,Tamyra Mariama MENSAH STOCK,United States of America
Wrestling,tokyo-2020,Women's Freestyle 68kg,Women,BRONZE,Athlete,,Alla CHERKASOVA,Ukraine
Wrestling,tokyo-2020,Women's Freestyle 50kg,Women,SILVER,Athlete,,Yanan SUN,People's Republic of China
Wrestling,tokyo-2020,Women's Freestyle 50kg,Women,BRONZE,Athlete,,Mariya STADNIK,Azerbaijan
Wrestling,tokyo-2020,Women's Freestyle 50kg,Women,GOLD,Athlete,,Yui SUSAKI,Japan
Wrestling,tokyo-2020,Women's Freestyle 50kg,Women,BRONZE,Athlete,,Sarah Ann HILDEBRANDT,United States of America
Wrestling,tokyo-2020,Men's Greco-Roman 67kg,Men,BRONZE,Athlete,,Frank STAEBLER,Germany
Wrestling,tokyo-2020,Men's Greco-Roman 67kg,Men,SILVER,Athlete,,Parviz NASIBOV,Ukraine
Wrestling,tokyo-2020,Men's Greco-Roman 67kg,Men,BRONZE,Athlete,,Mohamed Ibrahim Elsayed ELSAYED,Egypt
Wrestling,tokyo-2020,Men's Greco-Roman 67kg,Men,GOLD,Athlete,,Mohammadreza GERAEI,Islamic Republic of Iran
Wrestling,tokyo-2020,Women's Freestyle 76kg,Women,GOLD,Athlete,,Aline FOCKEN,Germany
Wrestling,tokyo-2020,Women's Freestyle 76kg,Women,BRONZE,Athlete,,Qian ZHOU,People's Republic of China
Wrestling,tokyo-2020,Women's Freestyle 76kg,Women,BRONZE,Athlete,,Yasemin ADAR,Turkey
Wrestling,tokyo-2020,Women's Freestyle 76kg,Women,SILVER,Athlete,,Adeline Maria GRAY,United States of America
Wrestling,tokyo-2020,Men's Greco-Roman 130kg,Men,BRONZE,Athlete,,Riza KAYAALP,Turkey
Wrestling,tokyo-2020,Men's Greco-Roman 130kg,Men,BRONZE,Athlete,,Sergey SEMENOV,ROC
Wrestling,tokyo-2020,Men's Greco-Roman 130kg,Men,SILVER,Athlete,,Iakobi KAJAIA,Georgia
Wrestling,tokyo-2020,Men's Greco-Roman 130kg,Men,GOLD,Athlete,,Mijain LOPEZ NUNEZ,Cuba
Wrestling,tokyo-2020,Men's Greco-Roman 87kg,Men,BRONZE,Athlete,,Denis Maksymilian KUDLA,Germany
Wrestling,tokyo-2020,Men's Greco-Roman 87kg,Men,GOLD,Athlete,,Zhan BELENIUK,Ukraine
Wrestling,tokyo-2020,Men's Greco-Roman 60kg,Men,BRONZE,Athlete,,Sailike WALIHAN,People's Republic of China
